bench,cpu,real,gc
record-dc,0,0,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,2,2,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,5,5,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,3,0
record-dc,3,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,4,0
record-dc,4,4,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,5,5,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,5,5,0
record-dc,5,6,0
record-dc,5,5,0
record-dc,5,5,0
record-dc,4,4,0
record-dc,5,5,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,5,5,0
record-dc,6,6,0
record-dc,4,4,0
record-dc,5,5,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,5,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,3,4,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,3,3,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,4,0
record-dc,4,4,0
record-dc,5,5,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,5,5,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,6,6,3
record-dc,4,4,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,3,3,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,0,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,1,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,4,4,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,4,5,0
record-dc,4,4,0
record-dc,4,5,0
record-dc,5,5,0
record-dc,5,5,0
record-dc,5,5,0
record-dc,5,5,0
record-dc,4,4,0
record-dc,4,5,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,5,5,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,4,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,6,6,3
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,3,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,4,4,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
